GRID_CD,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_lon,center_lat,center_x_central,center_y_central,center_adm_cd,center_adm_nm,adm_nm_norm,pop_2024_grid,households_2026_adm,pop_2026_adm,pop_male_2026_adm,pop_female_2026_adm,pop_2024_adm_sum,grid_count_in_adm,pop_ratio_in_adm_2024,pop_2026_est,pop_2026_est_int,pop_male_2026_est,pop_male_2026_est_int,pop_female_2026_est,pop_female_2026_est_int,households_2026_est,households_2026_est_int,fallback_admin_population_added,fallback_admin_names,fallback_pop_2026_est_added,fallback_pop_male_2026_est_added,fallback_pop_female_2026_est_added,fallback_households_2026_est_added
다바87a65b,987000.0,1865500.0,987500.0,1866000.0,987250.0,1865750.0,500,official_sgis_100m_center_in_cheonan,127.35709547708102,36.78980795972805,231873.00321007892,465746.23612420016,34011370,동면,동면,5.0,1134,1872,1024,848,2367.0,171,0.0021123785382340513,3.954372623574144,4,2.1630756231516686,2,1.7912970004224755,2,2.3954372623574143,2,0,,0,0,0,0
다바66a70b,966000.0,1870500.0,966500.0,1871000.0,966250.0,1870750.0,500,official_sgis_100m_center_in_cheonan,127.12150470863395,36.83436491751032,210838.7538249946,470638.31157907844,34012580,백석동,백석동,3356.0,15397,40219,20249,19970,44668.0,20,0.0751320856093848,3021.737351123847,3022,1521.3496015044327,1521,1500.3877496194143,1500,1156.8087221276976,1157,0,,0,0,0,0
다바78a64a,978000.0,1864000.0,978500.0,1864500.0,978250.0,1864250.0,500,official_sgis_100m_center_in_cheonan,127.25626517774575,36.77612198298406,222877.31589068993,464198.6004168764,34011330,북면,북면,5.0,2407,4000,2096,1904,4663.0,234,0.001072271070126528,4.289084280506112,4,2.2474801629852026,2,2.041604117520909,2,2.5809564657945527,3,0,,0,0,0,0
다바68b54a,968500.0,1854000.0,969000.0,1854500.0,968750.0,1854250.0,500,official_sgis_100m_center_in_cheonan,127.15021696041555,36.6857095388588,213425.89854479962,454145.18057805806,34011320,광덕면,광덕면,13.0,2275,3946,1994,1952,4450.0,326,0.0029213483146067415,11.527640449438202,12,5.825168539325842,6,5.70247191011236,6,6.646067415730337,7,0,,0,0,0,0
다바67b63a,967500.0,1863000.0,968000.0,1863500.0,967750.0,1863250.0,500,official_sgis_100m_center_in_cheonan,127.13864417719103,36.7668081308287,212378.537772239,463143.3455125977,34011580,청룡동,청룡동,259.0,24809,59895,29913,29982,60525.0,68,0.0042792234613795955,256.3040892193309,256,128.00441140024785,128,128.29967781908303,128,106.16325485336638,106,0,,0,0,0,0
다바66b64a,966500.0,1864000.0,967000.0,1864500.0,966750.0,1864250.0,500,official_sgis_100m_center_in_cheonan,127.12739593767911,36.775788158850034,211372.9367404576,464138.4945277922,34011570,신방동,신방동,1066.0,19620,42512,21866,20646,44280.0,21,0.024074074074074074,1023.437037037037,1023,526.4037037037037,526,497.03333333333336,497,472.3333333333333,472,0,,0,0,0,0
다바57b52a,957500.0,1852000.0,958000.0,1852500.0,957750.0,1852250.0,500,official_sgis_100m_center_in_cheonan,127.02720697086095,36.667254993307665,202432.2497654257,452087.0805568716,34011320,광덕면,광덕면,13.0,2275,3946,1994,1952,4450.0,326,0.0029213483146067415,11.527640449438202,12,5.825168539325842,6,5.70247191011236,6,6.646067415730337,7,0,,0,0,0,0
다바81b75a,981500.0,1875000.0,982000.0,1875500.0,981750.0,1875250.0,500,official_sgis_100m_center_in_cheonan,127.29522255709487,36.875356881598414,226321.1175723711,475221.1938742845,34011330,북면,북면,13.0,2407,4000,2096,1904,4663.0,234,0.0027879047823289728,11.151619129315891,11,5.843448423761527,6,5.308170705554364,5,6.710486811065837,7,0,,0,0,0,0
다바74b73a,974500.0,1873000.0,975000.0,1873500.0,974750.0,1873250.0,500,official_sgis_100m_center_in_cheonan,127.2167450963291,36.85716654681415,219328.883613903,473183.7563143256,34012120,성거읍,성거읍,0.0,10426,21270,11242,10028,20890.0,125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바79a56b,979000.0,1856500.0,979500.0,1857000.0,979250.0,1856750.0,500,official_sgis_100m_center_in_cheonan,127.26767515960555,36.7085338107357,223916.87252284074,456700.9151549372,34011350,수신면,수신면,0.0,1211,1991,1117,874,2919.0,105,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바84b63a,984500.0,1863000.0,985000.0,1863500.0,984750.0,1863250.0,500,official_sgis_100m_center_in_cheonan,127.32912511929887,36.76723418019507,229385.08157773566,463232.17952898983,34011370,동면,동면,31.0,1134,1872,1024,848,2367.0,171,0.01309674693705112,24.517110266159698,25,13.411068863540347,13,11.10604140261935,11,14.85171102661597,15,0,,0,0,0,0
다바71b83b,971500.0,1883500.0,972000.0,1884000.0,971750.0,1883750.0,500,official_sgis_100m_center_in_cheonan,127.18269979379117,36.95173317425926,216272.69528216735,483672.0353305564,34012310,입장면,입장면,18.0,4155,7344,3997,3347,10021.0,174,0.0017962279213651331,13.191497854505538,13,7.179523001696437,7,6.0119748528091,6,7.463327013272128,8,0,,0,0,0,0
다바72a67b,972000.0,1867500.0,972500.0,1868000.0,972250.0,1867750.0,500,official_sgis_100m_center_in_cheonan,127.18890124305184,36.807516376494334,216856.71313911272,467668.57246581884,34011530,원성1동,원성1동,8.0,3982,7481,3873,3608,8875.0,29,0.0009014084507042254,6.74343661971831,7,3.491154929577465,3,3.2522816901408453,3,3.5894084507042257,4,0,,0,0,0,0
다바60b50a,960500.0,1850000.0,961000.0,1850500.0,960750.0,1850250.0,500,official_sgis_100m_center_in_cheonan,127.06087955449001,36.649354162751976,205443.77304593322,450101.9845325232,34011320,광덕면,광덕면,5.0,2275,3946,1994,1952,4450.0,326,0.0011235955056179776,4.4337078651685395,4,2.2404494382022473,2,2.1932584269662923,2,2.5561797752808992,3,0,,0,0,0,0
다바92b62a,992500.0,1862000.0,993000.0,1862500.0,992750.0,1862250.0,500,official_sgis_100m_center_in_cheonan,127.4187737812529,36.758314370923905,237393.49618140608,462273.5815972163,34011370,동면,동면,18.0,1134,1872,1024,848,2367.0,171,0.0076045627376425855,14.23574144486692,14,7.787072243346008,8,6.448669201520913,6,8.623574144486692,9,0,,0,0,0,0
다바81a55b,981000.0,1855500.0,981500.0,1856000.0,981250.0,1855750.0,500,official_sgis_100m_center_in_cheonan,127.29009228794702,36.69956058541915,225922.86916839605,455710.96147776,34011350,수신면,수신면,0.0,1211,1991,1117,874,2919.0,105,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바72a73a,972000.0,1873000.0,972500.0,1873500.0,972250.0,1873250.0,500,official_sgis_100m_center_in_cheonan,127.18870041543383,36.85709640967512,216827.92905598172,473170.66505792574,34012120,성거읍,성거읍,317.0,10426,21270,11242,10028,20890.0,125,0.015174724748683581,322.76639540449975,323,170.59425562470082,171,152.17213977979895,152,158.21168022977503,158,0,,0,0,0,0
다바80a76b,980000.0,1876500.0,980500.0,1877000.0,980250.0,1876750.0,500,official_sgis_100m_center_in_cheonan,127.27835256717856,36.88884850173487,224812.67312858358,476713.9195526936,34011330,북면,북면,0.0,2407,4000,2096,1904,4663.0,234,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바79b66b,979500.0,1866500.0,980000.0,1867000.0,979750.0,1866750.0,500,official_sgis_100m_center_in_cheonan,127.27300788532862,36.79869193901858,224364.82772476747,466707.4122981497,34011330,북면,북면,0.0,2407,4000,2096,1904,4663.0,234,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바67a85a,967000.0,1885000.0,967500.0,1885500.0,967250.0,1885250.0,500,official_sgis_100m_center_in_cheonan,127.1320922373815,36.96510883478557,211763.12400166102,485148.98162435263,34012110,성환읍,성환읍,38.0,11145,21420,11139,10281,27407.0,230,0.0013865070967271134,29.69898201189477,30,15.444302550443316,16,14.254679461451452,14,15.452621593023679,16,0,,0,0,0,0
다바63b82b,963500.0,1882500.0,964000.0,1883000.0,963750.0,1882750.0,500,official_sgis_100m_center_in_cheonan,127.0928946726591,36.94244482127801,208274.93927844637,482629.6803646816,34012110,성환읍,성환읍,0.0,11145,21420,11139,10281,27407.0,230,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바77a69b,977000.0,1869500.0,977500.0,1870000.0,977250.0,1869750.0,500,official_sgis_100m_center_in_cheonan,127.24489468966419,36.82567903296695,221848.16617631813,469695.49676410155,34011330,북면,북면,0.0,2407,4000,2096,1904,4663.0,234,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바71b80a,971500.0,1880000.0,972000.0,1880500.0,971750.0,1880250.0,500,official_sgis_100m_center_in_cheonan,127.18283056289573,36.92018281394762,216291.05663084277,480170.70592071506,34012310,입장면,입장면,0.0,4155,7344,3997,3347,10021.0,174,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바67b73a,967500.0,1873000.0,968000.0,1873500.0,967750.0,1873250.0,500,official_sgis_100m_center_in_cheonan,127.138220252062,36.85695348949711,212326.22816074255,473147.1009196364,34012600,부성1동,부성1동,33.0,29293,56748,29386,27362,53130.0,48,0.0006211180124223603,35.247204968944104,35,18.252173913043478,18,16.995031055900622,17,18.1944099378882,18,0,,0,0,0,0
다바81a75b,981000.0,1875500.0,981500.0,1876000.0,981250.0,1875750.0,500,official_sgis_100m_center_in_cheonan,127.28959988661451,36.87985435990101,225818.3027532369,475718.76964974095,34011330,북면,북면,0.0,2407,4000,2096,1904,4663.0,234,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바81a66a,981000.0,1866000.0,981500.0,1866500.0,981250.0,1866250.0,500,official_sgis_100m_center_in_cheonan,127.28983432334522,36.794215500740926,225868.02666051625,466215.0612213805,34011360,병천면,병천면,0.0,3622,5833,3217,2616,6590.0,224,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바82b61b,982500.0,1861500.0,983000.0,1862000.0,982750.0,1861750.0,500,official_sgis_100m_center_in_cheonan,127.30674933444602,36.75367777098252,227392.13235542097,461721.1402043712,34011360,병천면,병천면,8.0,3622,5833,3217,2616,6590.0,224,0.0012139605462822458,7.08103186646434,7,3.905311077389985,4,3.1757207890743553,4,4.396965098634294,4,0,,0,0,0,0
다바82a65a,982000.0,1865000.0,982500.0,1865500.0,982250.0,1865250.0,500,official_sgis_100m_center_in_cheonan,127.30106640331346,36.78522008267714,226873.6459465266,465219.89859027846,34011360,병천면,병천면,0.0,3622,5833,3217,2616,6590.0,224,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바65b78a,965500.0,1878000.0,966000.0,1878500.0,965750.0,1878250.0,500,official_sgis_100m_center_in_cheonan,127.11555888508242,36.90195513768296,210299.28339672743,478138.49446002464,34012110,성환읍,성환읍,13.0,11145,21420,11139,10281,27407.0,230,0.00047433137519611775,10.160178056700842,10,5.283577188309556,5,4.876600868391287,5,5.286423176560732,5,0,,0,0,0,0
다바66a75a,966000.0,1875000.0,966500.0,1875500.0,966250.0,1875250.0,500,official_sgis_100m_center_in_cheonan,127.1213046481137,36.874929958373336,210815.19104844733,475139.99393741257,34012130,직산읍,직산읍,38.0,9978,18944,10456,8488,24699.0,120,0.001538523826875582,29.145795376331026,29,16.086805133811087,16,13.058990242519942,13,15.351390744564558,15,0,,0,0,0,0
다바74a76b,974000.0,1876500.0,974500.0,1877000.0,974250.0,1876750.0,500,official_sgis_100m_center_in_cheonan,127.21101732583946,36.88870382721495,218810.3576423074,476682.47727520345,34012120,성거읍,성거읍,63.0,10426,21270,11242,10028,20890.0,125,0.003015797032072762,64.14600287218765,64,33.90359023456199,34,30.24241263762566,30,31.442699856390618,31,0,,0,0,0,0
다바66a67a,966000.0,1867000.0,966500.0,1867500.0,966250.0,1867250.0,500,official_sgis_100m_center_in_cheonan,127.12166003469126,36.802814137722045,210857.0650392103,467137.00297842384,34012550,쌍용3동,쌍용3동,4916.0,8080,16771,8104,8667,15538.0,6,0.3163856352168876,5306.103488222422,5306,2563.9891877976575,2564,2742.114300424765,2742,2556.395932552452,2556,0,,0,0,0,0
다바72a64b,972000.0,1864500.0,972500.0,1865000.0,972250.0,1864750.0,500,official_sgis_100m_center_in_cheonan,127.18901057852585,36.7804725469921,216872.39952821846,464667.4309510889,34011110,목천읍,목천읍,0.0,11190,21741,11164,10577,23549.0,256,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바59b54b,959500.0,1854500.0,960000.0,1855000.0,959750.0,1854750.0,500,official_sgis_100m_center_in_cheonan,127.04945565985089,36.68987833247226,204419.9445662027,454598.42422732926,34011320,광덕면,광덕면,0.0,2275,3946,1994,1952,4450.0,326,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바73b68a,973500.0,1868000.0,974000.0,1868500.0,973750.0,1868250.0,500,official_sgis_100m_center_in_cheonan,127.20569993391881,36.81206647585571,218354.66974917165,468176.60921427235,34011110,목천읍,목천읍,8.0,11190,21741,11164,10577,23549.0,256,0.0003397171854431186,7.385791328718842,7,3.792602658286976,4,3.5931886704318656,4,3.8014353051084973,4,0,,0,0,0,0
다바84a60a,984000.0,1860000.0,984500.0,1860500.0,984250.0,1860250.0,500,official_sgis_100m_center_in_cheonan,127.32358462024568,36.74018171795872,228900.55642353563,460228.38548820606,34011360,병천면,병천면,23.0,3622,5833,3217,2616,6590.0,224,0.0034901365705614566,20.357966616084976,20,11.227769347496206,11,9.13019726858877,9,12.641274658573597,13,0,,0,0,0,0
다바83b62a,983500.0,1862000.0,984000.0,1862500.0,983750.0,1862250.0,500,official_sgis_100m_center_in_cheonan,127.31794156778328,36.75820281521899,228389.9128911559,462226.56074173853,34011360,병천면,병천면,23.0,3622,5833,3217,2616,6590.0,224,0.0034901365705614566,20.357966616084976,20,11.227769347496206,11,9.13019726858877,9,12.641274658573597,13,0,,0,0,0,0
다바73b66b,973500.0,1866500.0,974000.0,1867000.0,973750.0,1866750.0,500,official_sgis_100m_center_in_cheonan,127.20575167553737,36.79854456591583,218362.51502396545,466676.0359973217,34011110,목천읍,목천읍,0.0,11190,21741,11164,10577,23549.0,256,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바64b69a,964500.0,1869000.0,965000.0,1869500.0,964750.0,1869250.0,500,official_sgis_100m_center_in_cheonan,127.1047526091325,36.82078846108026,209346.04354844292,469129.9026931916,34012630,불당2동,불당2동,8084.0,14369,37303,18607,18696,34802.0,10,0.23228550083328545,8664.946037584046,8665,4322.1363140049425,4322,4342.809723579105,4343,3337.7103614734788,3338,0,,0,0,0,0
다바69b65b,969500.0,1865500.0,970000.0,1866000.0,969750.0,1865750.0,500,official_sgis_100m_center_in_cheonan,127.16095422955303,36.78941060437256,214366.22399726737,465654.74087216123,34011580,청룡동,청룡동,2800.0,24809,59895,29913,29982,60525.0,68,0.04626187525815779,2770.8550185873605,2771,1383.8314745972739,1384,1387.0235439900869,1387,1147.7108632796367,1148,0,,0,0,0,0
다바64b81a,964500.0,1881000.0,965000.0,1881500.0,964750.0,1881250.0,500,official_sgis_100m_center_in_cheonan,127.10419484704924,36.92896131776304,209283.17994276073,481134.36901274463,34012110,성환읍,성환읍,0.0,11145,21420,11139,10281,27407.0,230,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바84a71a,984000.0,1871000.0,984500.0,1871500.0,984250.0,1871250.0,500,official_sgis_100m_center_in_cheonan,127.32335713056756,36.83934349008651,228843.0445719965,471232.71628201334,34011360,병천면,병천면,5.0,3622,5833,3217,2616,6590.0,224,0.0007587253414264037,4.425644916540213,4,2.440819423368741,3,1.984825493171472,2,2.7481031866464343,3,0,,0,0,0,0
다바67b81a,967500.0,1881000.0,968000.0,1881500.0,967750.0,1881250.0,500,official_sgis_100m_center_in_cheonan,127.13787975186513,36.92906878683561,212284.301338357,481150.1047181903,34012110,성환읍,성환읍,11.0,11145,21420,11139,10281,27407.0,230,0.0004013573174736381,8.597073740285328,9,4.470719159338855,5,4.126354580946473,4,4.473127303243697,5,0,,0,0,0,0
다바84b72b,984500.0,1872500.0,985000.0,1873000.0,984750.0,1872750.0,500,official_sgis_100m_center_in_cheonan,127.32893469754116,36.852873624905904,229335.38869578912,472735.92478078953,34011360,병천면,병천면,8.0,3622,5833,3217,2616,6590.0,224,0.0012139605462822458,7.08103186646434,7,3.905311077389985,4,3.1757207890743553,3,4.396965098634294,4,0,,0,0,0,0
다바80b72a,980500.0,1872000.0,981000.0,1872500.0,980750.0,1872250.0,500,official_sgis_100m_center_in_cheonan,127.28407804562492,36.848293291057146,225336.43859209697,472214.7857482636,34011330,북면,북면,48.0,2407,4000,2096,1904,4663.0,234,0.010293802273214669,41.17520909285868,41,21.575809564657945,21,19.59939952820073,20,24.77718207162771,25,0,,0,0,0,0
다바65a79a,965000.0,1879000.0,965500.0,1879500.0,965250.0,1879250.0,500,official_sgis_100m_center_in_cheonan,127.10990083111517,36.91095120865873,209793.85441585735,479136.24621050584,34012110,성환읍,성환읍,18.0,11145,21420,11139,10281,27407.0,230,0.000656766519502317,14.06793884773963,14,7.315722260736308,7,6.75221658700332,7,7.319662859853323,7,0,,0,0,0,0
다바70a67b,970000.0,1867500.0,970500.0,1868000.0,970250.0,1867750.0,500,official_sgis_100m_center_in_cheonan,127.16648004427907,36.807455611964045,214855.95435263455,467658.1115892109,34011530,원성1동,원성1동,300.0,3982,7481,3873,3608,8875.0,29,0.03380281690140845,252.8788732394366,253,130.9183098591549,131,121.96056338028168,122,134.60281690140843,135,0,,0,0,0,0
다바91a63a,991000.0,1863000.0,991500.0,1863500.0,991250.0,1863250.0,500,official_sgis_100m_center_in_cheonan,127.40195690297323,36.7673164892639,235887.66765654692,463266.14617052965,34011370,동면,동면,5.0,1134,1872,1024,848,2367.0,171,0.0021123785382340513,3.954372623574144,4,2.1630756231516686,2,1.7912970004224755,2,2.3954372623574143,2,0,,0,0,0,0
다바69a66a,969000.0,1866000.0,969500.0,1866500.0,969250.0,1866250.0,500,official_sgis_100m_center_in_cheonan,127.1553300682841,36.79390179063683,213863.42100619277,466152.31536310253,34011580,청룡동,청룡동,1801.0,24809,59895,29913,29982,60525.0,68,0.029756299049979347,1782.253531598513,1782,890.1001734820322,890,892.1533581164808,892,738.2240231309377,738,0,,0,0,0,0
다바65b54a,965500.0,1854000.0,966000.0,1854500.0,965750.0,1854250.0,500,official_sgis_100m_center_in_cheonan,127.11663844011738,36.68560616765036,210424.77326781454,454129.5339271894,34011320,광덕면,광덕면,18.0,2275,3946,1994,1952,4450.0,326,0.004044943820224719,15.961348314606743,16,8.06561797752809,8,7.8957303370786525,8,9.202247191011237,9,0,,0,0,0,0
다바66b79b,966500.0,1879500.0,967000.0,1880000.0,966750.0,1879750.0,500,official_sgis_100m_center_in_cheonan,127.12671734898758,36.915512490927725,211291.79306466118,479644.2979464048,34012110,성환읍,성환읍,505.0,11145,21420,11139,10281,27407.0,230,0.018425949574926114,394.68383989491736,395,205.24665231510198,205,189.43718757981537,189,205.35720801255155,205,0,,0,0,0,0
다바66a54a,966000.0,1854000.0,966500.0,1854500.0,966250.0,1854250.0,500,official_sgis_100m_center_in_cheonan,127.12223484815766,36.68562405372325,210924.9601255582,454132.14169782866,34011320,광덕면,광덕면,18.0,2275,3946,1994,1952,4450.0,326,0.004044943820224719,15.961348314606743,16,8.06561797752809,8,7.8957303370786525,8,9.202247191011237,9,0,,0,0,0,0
다바87b65a,987500.0,1865000.0,988000.0,1865500.0,987750.0,1865250.0,500,official_sgis_100m_center_in_cheonan,127.36270760280567,36.7853071969541,232375.81590665202,465248.65153488924,34011370,동면,동면,28.0,1134,1872,1024,848,2367.0,171,0.011829319814110688,22.144486692015207,22,12.113223489649345,12,10.031263202365864,10,13.414448669201521,14,0,,0,0,0,0
다바67b58b,967500.0,1858500.0,968000.0,1859000.0,967750.0,1858750.0,500,official_sgis_100m_center_in_cheonan,127.13883432933739,36.726242271325695,212402.0412080841,458641.6553406411,34011310,풍세면,풍세면,68.0,5450,10559,5595,4964,10045.0,122,0.006769537083125933,71.47954206072673,72,37.8755599800896,38,33.60398208063713,34,36.893977103036335,37,0,,0,0,0,0
다바83b73a,983500.0,1873000.0,984000.0,1873500.0,983750.0,1873250.0,500,official_sgis_100m_center_in_cheonan,127.31770664749071,36.85736425551,228332.37689502677,473230.8852784967,34011360,병천면,병천면,0.0,3622,5833,3217,2616,6590.0,224,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바79b75a,979500.0,1875000.0,980000.0,1875500.0,979750.0,1875250.0,500,official_sgis_100m_center_in_cheonan,127.27278134590283,36.8753160957234,224320.33802682676,475210.71634975926,34011330,북면,북면,5.0,2407,4000,2096,1904,4663.0,234,0.001072271070126528,4.289084280506112,4,2.2474801629852026,2,2.041604117520909,2,2.5809564657945527,3,0,,0,0,0,0
다바80a70a,980000.0,1870000.0,980500.0,1870500.0,980250.0,1870250.0,500,official_sgis_100m_center_in_cheonan,127.27852171381359,36.83025375887335,224846.71255308966,470211.38949793833,34011330,북면,북면,13.0,2407,4000,2096,1904,4663.0,234,0.0027879047823289728,11.151619129315891,11,5.843448423761527,6,5.308170705554364,5,6.710486811065837,7,0,,0,0,0,0
다바63a78a,963000.0,1878000.0,963500.0,1878500.0,963250.0,1878250.0,500,official_sgis_100m_center_in_cheonan,127.08749812832404,36.90186102867524,207798.35365214574,478125.38963883615,34012110,성환읍,성환읍,5.0,11145,21420,11139,10281,27407.0,230,0.00018243514430619915,3.9077607910387857,4,2.0321450724267525,2,1.8756157186120335,2,2.0332396832925896,2,0,,0,0,0,0
다바66a64b,966000.0,1864500.0,966500.0,1865000.0,966250.0,1864750.0,500,official_sgis_100m_center_in_cheonan,127.12177083395211,36.78027776337944,210870.13622997704,464636.06821024907,34011570,신방동,신방동,48.0,19620,42512,21866,20646,44280.0,21,0.001084010840108401,46.08346883468835,46,23.7029810298103,24,22.380487804878047,22,21.26829268292683,21,0,,0,0,0,0
다바75a77a,975000.0,1877000.0,975500.0,1877500.0,975250.0,1877250.0,500,official_sgis_100m_center_in_cheonan,127.22222350115928,36.89323783396818,219808.12049180144,477187.9094912555,34012310,입장면,입장면,8.0,4155,7344,3997,3347,10021.0,174,0.0007983235206067259,5.862887935335795,6,3.1908991118650833,4,2.6719888234707114,3,3.317034228120946,3,0,,0,0,0,0
다바78a76b,978000.0,1876500.0,978500.0,1877000.0,978250.0,1876750.0,500,official_sgis_100m_center_in_cheonan,127.25590743410793,36.88880451632723,222811.8969057114,476703.43875907623,34012310,입장면,입장면,13.0,4155,7344,3997,3347,10021.0,174,0.0012972757209859295,9.527192894920667,10,5.18521105678076,5,4.341981838139906,4,5.390180620696537,5,0,,0,0,0,0
다바63b52a,963500.0,1852000.0,964000.0,1852500.0,963750.0,1852250.0,500,official_sgis_100m_center_in_cheonan,127.09434752492297,36.667502603672574,208434.4574387272,452118.3603739862,34011320,광덕면,광덕면,0.0,2275,3946,1994,1952,4450.0,326,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바77b72a,977500.0,1872000.0,978000.0,1872500.0,977750.0,1872250.0,500,official_sgis_100m_center_in_cheonan,127.25042814131625,36.84822740959449,222335.2741385678,472199.0793918821,34011330,북면,북면,8.0,2407,4000,2096,1904,4663.0,234,0.0017156337122024449,6.862534848809779,7,3.5959682607763246,4,3.266566588033455,3,4.129530345271284,4,0,,0,0,0,0
다바82b73a,982500.0,1873000.0,983000.0,1873500.0,982750.0,1873250.0,500,official_sgis_100m_center_in_cheonan,127.30648865146286,36.857346522519315,227331.98435672466,473225.6486909874,34011330,북면,북면,0.0,2407,4000,2096,1904,4663.0,234,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바75b63a,975500.0,1863000.0,976000.0,1863500.0,975750.0,1863250.0,500,official_sgis_100m_center_in_cheonan,127.22828176542791,36.76704661179646,220381.57759935682,463185.14945281344,34011110,목천읍,목천읍,8.0,11190,21741,11164,10577,23549.0,256,0.0003397171854431186,7.385791328718842,7,3.792602658286976,4,3.5931886704318656,4,3.8014353051084973,4,0,,0,0,0,0
다바75a67a,975000.0,1867000.0,975500.0,1867500.0,975250.0,1867250.0,500,official_sgis_100m_center_in_cheonan,127.2225494230811,36.80309228788949,219860.47466439282,467184.07194326207,34011110,목천읍,목천읍,0.0,11190,21741,11164,10577,23549.0,256,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바69a71b,969000.0,1871500.0,969500.0,1872000.0,969250.0,1871750.0,500,official_sgis_100m_center_in_cheonan,127.15510767931099,36.84348177079367,213834.6461207559,471654.3898780067,34012600,부성1동,부성1동,213.0,29293,56748,29386,27362,53130.0,48,0.004009034443817052,227.5046866177301,227,117.8094861660079,118,109.69520045172219,110,117.43664596273291,117,0,,0,0,0,0
다바67b69a,967500.0,1869000.0,968000.0,1869500.0,967750.0,1869250.0,500,official_sgis_100m_center_in_cheonan,127.13839004837713,36.820895510902076,212347.16520050642,469145.59884465707,34012520,성정2동,성정2동,4353.0,17678,24372,13798,10574,28402.0,8,0.15326385465812267,3735.346665727766,3735,2114.734666572777,2115,1620.6119991549892,1621,2709.3984226462926,2709,0,,0,0,0,0
다바76a61b,976000.0,1861500.0,976500.0,1862000.0,976250.0,1861750.0,500,official_sgis_100m_center_in_cheonan,127.23393085791821,36.75353722948296,220889.6069819716,461687.1848119288,34011340,성남면,성남면,0.0,1518,2738,1451,1287,3592.0,131,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
다바71a63a,971000.0,1863000.0,971500.0,1863500.0,971250.0,1863250.0,500,official_sgis_100m_center_in_cheonan,127.17786049152869,36.76692077578727,215879.85903176086,463161.63467484905,34011110,목천읍,목천읍,53.0,11190,21741,11164,10577,23549.0,256,0.0022506263535606607,48.93086755276232,49,25.125992611151215,25,23.804874941611107,24,25.184508896343793,25,0,,0,0,0,0
다바78b78a,978500.0,1878000.0,979000.0,1878500.0,978750.0,1878250.0,500,official_sgis_100m_center_in_cheonan,127.26147663965568,36.902337675611044,223304.22872513073,478206.6402877207,34012310,입장면,입장면,38.0,4155,7344,3997,3347,10021.0,174,0.003792036722881948,27.848717692845025,28,15.156770781359146,15,12.691946911485879,13,15.755912583574494,16,0,,0,0,0,0
다바72b70b,972500.0,1870500.0,973000.0,1871000.0,972750.0,1870750.0,500,official_sgis_100m_center_in_cheonan,127.19439904416262,36.834574627339414,217341.20722466262,470672.33078268095,34011590,신안동,신안동,24.0,21497,39091,18963,20128,46966.0,47,0.0005110079632074266,19.975812289741516,20,9.690244006302432,10,10.285568283439083,10,10.985138185070051,11,0,,0,0,0,0
다바79b62a,979500.0,1862000.0,980000.0,1862500.0,979750.0,1862250.0,500,official_sgis_100m_center_in_cheonan,127.27312747173212,36.75812580787313,224388.34892901656,462205.66283421585,34011360,병천면,병천면,8.0,3622,5833,3217,2616,6590.0,224,0.0012139605462822458,7.08103186646434,7,3.905311077389985,4,3.1757207890743553,3,4.396965098634294,4,0,,0,0,0,0
다바82a73b,982000.0,1873500.0,982500.0,1874000.0,982250.0,1873750.0,500,official_sgis_100m_center_in_cheonan,127.30086796349511,36.86184455340417,226829.17007321562,473723.2261192771,34011330,북면,북면,0.0,2407,4000,2096,1904,4663.0,234,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0
