objt_id,fclty_ty,fclty_cd,fclty_nm,adres,rn_adres,telno,ctprvn_cd,sgg_cd,emd_cd,x,y,data_yr
241759,편의점,509010,세븐일레븐천안직산부송점,충청남도 천안시 서북구 직산읍 부송리 42-7,충청남도 천안시 서북구 직산읍 송기길 20,,44,44133,44133256,14153013.54,4421731.334,2025
241760,편의점,509010,이마트24천안구성타운점,충청남도 천안시 동남구 구성동 188-8,충청남도 천안시 동남구 정골1길 65,,44,44131,44131108,14156678.91,4410163.369,2025
241762,편의점,509010,씨유천안원성메가시티점,충청남도 천안시 동남구 원성동 582-1,충청남도 천안시 동남구 고재1길 6,,44,44131,44131107,14155400.47,4411119.635,2025
241763,편의점,509010,씨유두정,충청남도 천안시 서북구 두정동 868,충청남도 천안시 서북구 원두정2길 24,,44,44133,44133104,14152698.06,4415768.868,2025
241764,편의점,509010,세븐일레븐천안풍세점,충청남도 천안시 동남구 풍세면 남관리 87,충청남도 천안시 동남구 풍세면 통미2길 69,,44,44131,44131310,14151771.75,4405459.206,2025
241770,편의점,509010,세븐일레븐천안월봉일성점,충청남도 천안시 서북구 쌍용동 1547,충청남도 천안시 서북구 월봉4로 120-16,,44,44133,44133107,14150640.31,4410797.236,2025
241773,편의점,509010,세븐일레븐천안,충청남도 천안시 서북구 성성동 478-1,충청남도 천안시 서북구 4산단로 58,,44,44133,44133105,14150462.05,4417773.63,2025
241776,편의점,509010,씨유천안입장,충청남도 천안시 서북구 입장면 가산리 321,충청남도 천안시 서북구 입장면 연곡길 353,,44,44133,44133310,14159228.94,4430353.186,2025
241778,편의점,509010,지에스25불당갤러리점,충청남도 천안시 서북구 불당동 1381,충청남도 천안시 서북구 불당15길 3,,44,44133,44133108,14149436.72,4411252.57,2025
241782,편의점,509010,이마트24R천안백석,충청남도 천안시 서북구 백석동 924,충청남도 천안시 서북구 번영로 278-11,,44,44133,44133103,14150342.85,4414956.735,2025
241783,편의점,509010,씨유단대호수점,충청남도 천안시 동남구 안서동 468-5,충청남도 천안시 동남구 천호지길 27,,44,44131,44131119,14156818.44,4416204.276,2025
241790,편의점,509010,세븐일레븐두정싱글벙글점,충청남도 천안시 서북구 두정동 1253,충청남도 천안시 서북구 두정중7길 3,,44,44133,44133104,14153019.32,4416050.071,2025
241791,편의점,509010,이마트24천안신부디이스트,충청남도 천안시 동남구 신부동 61-50,충청남도 천안시 동남구 신부8길 18,,44,44131,44131118,14155685.59,4413394.423,2025
241794,편의점,509010,지에스25청당타운점,충청남도 천안시 동남구 삼룡동 449,충청남도 천안시 동남구 청수12로 30,,44,44131,44131110,14155679.66,4408883.997,2025
241799,편의점,509010,GS25신방프라자,충청남도 천안시 동남구 신방동 62-10,충청남도 천안시 동남구 충무로 158-35,,44,44131,44131116,14151611.14,4410022.391,2025
241802,편의점,509010,씨유천안직산양당점,충청남도 천안시 서북구 직산읍 자은가리 166-2,충청남도 천안시 서북구 직산읍 상덕로 50,,44,44133,44133256,14150864.41,4421227.731,2025
241804,편의점,509010,두정2층맞이편의점,충청남도 천안시 서북구 두정동 84-1,충청남도 천안시 서북구 두정로 289,,44,44133,44133104,14154162.36,4415852.983,2025
241812,편의점,509010,세븐일레븐천안연곡길점,충청남도 천안시 서북구 입장면 유리 327-1,충청남도 천안시 서북구 입장면 연곡길 160,,44,44133,44133310,14160865.16,4428827.664,2025
241814,편의점,509010,이마트24천안한창이지엠점,충청남도 천안시 서북구 입장면 유리 43-5,충청남도 천안시 서북구 입장면 입장로 247,,44,44133,44133310,14162178.92,4428472.057,2025
241815,편의점,509010,GS25직산군동점,충청남도 천안시 서북구 직산읍 군동리 88-1,충청남도 천안시 서북구 직산읍 직산로 273,,44,44133,44133256,14156051.16,4425026.476,2025
241818,편의점,509010,이마트24천안성환명당점,충청남도 천안시 서북구 성환읍 매주리 88-10,충청남도 천안시 서북구 성환읍 천안대로 1746,,44,44133,44133250,14152776.09,4424436.153,2025
241819,편의점,509010,세븐일레븐천안역전2점,충청남도 천안시 동남구 대흥동 70-4,충청남도 천안시 동남구 공설시장2길 3,,44,44131,44131101,14154199.9,4412520.697,2025
241821,편의점,509010,씨유두정역점,충청남도 천안시 서북구 두정동 74-20,충청남도 천안시 서북구 두정역서3길 21-12,,44,44133,44133104,14154005.83,4415866.872,2025
241825,편의점,509010,이마트24천안신방타운점,충청남도 천안시 동남구 신방동 1108,충청남도 천안시 동남구 통정1로 35,,44,44131,44131116,14151968.38,4408096.905,2025
241826,편의점,509010,세븐일레븐천안입장초원점,충청남도 천안시 서북구 입장면 하장리 80-2,충청남도 천안시 서북구 입장면 입장로 123,,44,44133,44133310,14162210.45,4426881.677,2025
241827,편의점,509010,씨유천안노태포레나,충청남도 천안시 서북구 백석동 76-56,충청남도 천안시 서북구 한들2로 150,,44,44133,44133103,14151238.4,4416172.081,2025
241828,편의점,509010,GS25천안영성점,충청남도 천안시 동남구 영성동 14-7,충청남도 천안시 동남구 영성동2길 13-1,,44,44131,44131105,14154451.64,4411866.459,2025
241830,편의점,509010,세븐일레븐천안두정제스점,충청남도 천안시 서북구 두정동 1438,충청남도 천안시 서북구 두정상가8길 62,,44,44133,44133104,14153715.95,4415695.092,2025
241838,편의점,509010,대한통운택배입장SM,충청남도 천안시 서북구 성거읍 요방리 175-9,충청남도 천안시 서북구 성거읍 망향로 340,,44,44133,44133253,14158013.98,4418346.179,2025
241844,편의점,509010,세븐일레븐천안공대점,충청남도 천안시 서북구 신당동 251-14,충청남도 천안시 서북구 천안대로 1221,,44,44133,44133110,14154821.15,4418253.842,2025
241845,편의점,509010,이마트24천안직산수자인점,충청남도 천안시 서북구 직산읍 삼은리 89-23,충청남도 천안시 서북구 직산읍 천안밸리로 22-33,,44,44133,44133256,14154173.73,4422639.774,2025
241847,편의점,509010,비지에프리테일단국대천안단우홀점,충청남도 천안시 동남구 안서동 522,충청남도 천안시 동남구 단대로 119,,44,44131,44131118,14155966.86,4416265.563,2025
241850,편의점,509010,씨유천안한기대원룸점,충청남도 천안시 동남구 병천면 가전리 166-2,충청남도 천안시 동남구 병천면 가전8길 101,,44,44131,44131360,14169252.48,4406430.982,2025
241851,편의점,509010,씨유천안직산우성점,충청남도 천안시 서북구 직산읍 자은가리 148-2,충청남도 천안시 서북구 직산읍 자은가리1길 57,,44,44133,44133256,14151517.56,4420992.347,2025
241854,편의점,509010,씨유천안성환,충청남도 천안시 서북구 성환읍 성환리 344-184,충청남도 천안시 서북구 성환읍 신방로 486,,44,44133,44133250,14152086.34,4428022.327,2025
241855,편의점,509010,이마트24천안성정도원점,충청남도 천안시 서북구 성정동 850,충청남도 천안시 서북구 도원8길 26,,44,44133,44133102,14152541.54,4414171.081,2025
241856,편의점,509010,이마트24천안왕림길점,충청남도 천안시 서북구 성환읍 송덕리 190-49,충청남도 천안시 서북구 성환읍 왕림길 253,,44,44133,44133250,14149051.61,4428769.617,2025
241857,편의점,509010,씨유풍세수자인그린라이트,충청남도 천안시 동남구 풍세면 보성리 732,충청남도 천안시 동남구 풍세면 풍세산단4로 4,,44,44131,44131310,14149150.16,4400808.148,2025
241858,편의점,509010,씨유천안풍세수자인,충청남도 천안시 동남구 풍세면 보성리 765,충청남도 천안시 동남구 풍세면 풍세산단로 287,,44,44131,44131310,14149419.67,4401021.779,2025
241861,편의점,509010,세븐일레븐천안성환일등점,충청남도 천안시 서북구 성환읍 복모리 12-1,충청남도 천안시 서북구 성환읍 천안대로 2334,,44,44133,44133250,14152398.78,4431712.331,2025
241862,편의점,509010,씨유원성,충청남도 천안시 동남구 원성동 557-29,충청남도 천안시 동남구 원거리11길 19,,44,44131,44131107,14154850.89,4411499.81,2025
241863,편의점,509010,지에스25두정,충청남도 천안시 서북구 두정동 1028,충청남도 천안시 서북구 부성2길 34,,44,44133,44133104,14152901.97,4416370.678,2025
241868,편의점,509010,씨유천안쌍용예림점,충청남도 천안시 서북구 쌍용동 494-3,충청남도 천안시 서북구 충무로 167-12,,44,44133,44133107,14151514.25,4410545.481,2025
241869,편의점,509010,씨유천안성정해피점,충청남도 천안시 서북구 성정동 721-2,충청남도 천안시 서북구 성정1길 17,,44,44133,44133102,14152655.96,4413406.595,2025
241871,편의점,509010,씨유천안불당지웰점,충청남도 천안시 서북구 불당동 1498,충청남도 천안시 서북구 불당24로 38,,44,44133,44133108,14149306.12,4414333.186,2025
241881,편의점,509010,세븐일레븐천안뉴남,충청남도 천안시 서북구 성환읍 성월리 65,충청남도 천안시 서북구 성환읍 성진로 61,,44,44133,44133250,14153415.44,4426834.06,2025
241888,편의점,509010,지에스25뉴신부한내점,충청남도 천안시 동남구 신부동 584,충청남도 천안시 동남구 터미널9길 30,,44,44131,44131118,14154926.71,4414439.138,2025
241890,편의점,509010,씨유천안구성대로점,충청남도 천안시 동남구 구성동 480-9,충청남도 천안시 동남구 충절로 244,,44,44131,44131108,14155291.39,4410866.372,2025
241891,편의점,509010,지에스25와촌,충청남도 천안시 서북구 와촌동 173,충청남도 천안시 서북구 천안천4길 18-10,,44,44133,44133101,14153752.75,4412257.615,2025
241895,편의점,509010,세븐일레븐천안불당파크점,충청남도 천안시 서북구 불당동 730,충청남도 천안시 서북구 검은들3길 52,,44,44133,44133108,14149748.01,4412666.707,2025
241901,편의점,509010,세븐일레븐천안불당호반점,충청남도 천안시 서북구 불당동 1705,충청남도 천안시 서북구 불당32길 4,,44,44133,44133108,14149160.11,4412475.978,2025
241902,편의점,509010,세븐일레븐천안두정,충청남도 천안시 서북구 두정동 1228,충청남도 천안시 서북구 두정중1길 6-9,,44,44133,44133104,14153151.76,4416111.064,2025
241903,편의점,509010,세븐일레븐천안목천점,충청남도 천안시 동남구 목천읍 신계리 134-9,충청남도 천안시 동남구 목천읍 충절로 896,,44,44131,44131250,14160988.85,4407580.206,2025
241904,편의점,509010,이마트24천안쌍용타운점,충청남도 천안시 서북구 쌍용동 1792,충청남도 천안시 서북구 월봉4로 25,,44,44133,44133107,14150559.84,4409911.723,2025
241905,편의점,509010,지에스25입장용정점,충청남도 천안시 서북구 입장면 용정리 164-23,충청남도 천안시 서북구 입장면 용정도하길 147,,44,44133,44133310,14158539.24,4428259.878,2025
241910,편의점,509010,세븐일레븐천안베스티안점,충청남도 천안시 서북구 두정동 1654,충청남도 천안시 서북구 두정역동3길 53,,44,44133,44133104,14154174.01,4416606.265,2025
241917,편의점,509010,지에스25베스트원성점,충청남도 천안시 동남구 원성동 566-16,충청남도 천안시 동남구 충절로 197,,44,44131,44131107,14155310.33,4411446.151,2025
241919,편의점,509010,미니스톱백석문암점,충청남도 천안시 동남구 안서동 406,충청남도 천안시 동남구 문암로 90,,44,44131,44131119,14157896.09,4417129.207,2025
241923,편의점,509010,학사할인마트,충청남도 천안시 동남구 안서동 250-7,충청남도 천안시 동남구 중암샛길 18,,44,44131,44131119,14157189.94,4415608.147,2025
241929,편의점,509010,씨유천안성남포크빌점,충청남도 천안시 동남구 성남면 대화리 317,충청남도 천안시 동남구 성남면 5산단1로 81,,44,44131,44131340,14166529.4,4402891.867,2025
241930,편의점,509010,세븐일레븐천안신부베스트점,충청남도 천안시 동남구 신부동 492-15,충청남도 천안시 동남구 신부14길 2,,44,44131,44131118,14155511.19,4413973.167,2025
241934,편의점,509010,세븐일레븐천안프라지움점,충청남도 천안시 서북구 두정동 1377,충청남도 천안시 서북구 오성로 115,,44,44133,44133104,14153172.84,4415520.725,2025
241935,편의점,509010,세븐일레븐천안다가타운점,충청남도 천안시 동남구 다가동 5-48,충청남도 천안시 동남구 천안천공원5길 41,,44,44131,44131114,14154240.22,4410689.154,2025
241937,편의점,509010,지에스25청수타운,충청남도 천안시 동남구 청수동 354,충청남도 천안시 동남구 청수16로 3,,44,44131,44131109,14154929.6,4409762.967,2025
241942,편의점,509010,씨유두정,충청남도 천안시 서북구 두정동 682-3,충청남도 천안시 서북구 오성9길 34,,44,44133,44133104,14152161.02,4415877.871,2025
241943,편의점,509010,지에스25쌍용,충청남도 천안시 서북구 쌍용동 1114,충청남도 천안시 서북구 미라8길 22,,44,44133,44133107,14152005.62,4411669.362,2025
241947,편의점,509010,미니스톱입장기로점,충청남도 천안시 서북구 입장면 기로리 285-20,충청남도 천안시 서북구 입장면 성진로 994,,44,44133,44133310,14164258.09,4426781.896,2025
241949,편의점,509010,지에스25뉴북천안IC점,충청남도 천안시 서북구 직산읍 판정리 58-1,충청남도 천안시 서북구 직산읍 성진로 463,,44,44133,44133256,14157990.5,4426773.146,2025
241953,편의점,509010,씨유천안불당하이빌점,충청남도 천안시 서북구 불당동 750,충청남도 천안시 서북구 시청로 73,,44,44133,44133108,14149959.02,4412302.757,2025
241956,편의점,509010,씨유백석아이파크,충청남도 천안시 서북구 백석동 1200,충청남도 천안시 서북구 한들3로 36-17,,44,44133,44133103,14151518.68,4415021.902,2025
241958,편의점,509010,세븐일레븐천안입장점,충청남도 천안시 서북구 입장면 신두리 23-2,충청남도 천안시 서북구 입장면 성진로 729,,44,44133,44133310,14161182.1,4427011.198,2025
241966,편의점,509010,씨유원성타운점,충청남도 천안시 동남구 원성동 517-2,충청남도 천안시 동남구 버들로 136,,44,44131,44131107,14155552.56,4412118.85,2025
241979,편의점,509010,이마트24천안더리치빌점,충청남도 천안시 서북구 두정동 1332,충청남도 천안시 서북구 두정상가3길 20,,44,44133,44133104,14153258.75,4415680.121,2025
241981,편의점,509010,지에스25천안로얄점,충청남도 천안시 동남구 쌍용동 553-4,충청남도 천안시 동남구 순천향1길 19,,44,44131,44131117,14152308.11,4411523.682,2025
241983,편의점,509010,씨유천안성정세관점,충청남도 천안시 서북구 성정동 662-20,충청남도 천안시 서북구 봉정로 236,,44,44133,44133102,14153626.16,4414451.096,2025
241985,편의점,509010,씨유프라지움11차점,충청남도 천안시 서북구 성정동 1435,충청남도 천안시 서북구 동서대로 165,,44,44133,44133102,14153353.35,4414864.123,2025
241988,편의점,509010,지에스25성환,충청남도 천안시 서북구 성환읍 매주리 315-5,충청남도 천안시 서북구 성환읍 신선동길 26,,44,44133,44133250,14152114.85,4426938.809,2025
241989,편의점,509010,씨유천안성거모시울점,충청남도 천안시 서북구 성거읍 저리 191-22,충청남도 천안시 서북구 성거읍 모시울1길 58,,44,44133,44133253,14159716.77,4423105.933,2025
241993,편의점,509010,지에스25백석,충청남도 천안시 서북구 백석동 1171,충청남도 천안시 서북구 한들3로 35-15,,44,44133,44133103,14151204.28,4414959.104,2025
241994,편의점,509010,씨유천안역e편한점,충청남도 천안시 동남구 원성동 429-133,충청남도 천안시 동남구 원성천1길 99,,44,44131,44131107,14154941.22,4411944.437,2025
241995,편의점,509010,씨유천안신부경남점,충청남도 천안시 동남구 신부동 85,충청남도 천안시 동남구 충절로 42,,44,44131,44131118,14155075.46,4413436.01,2025
241998,편의점,509010,24시무인편의점,충청남도 천안시 동남구 신부동 462-9,충청남도 천안시 동남구 충절로 8,,44,44131,44131118,14155167.43,4413805.934,2025
242013,편의점,509010,세븐일레븐천안성환타운점,충청남도 천안시 서북구 성환읍 성환리 449-70,충청남도 천안시 서북구 성환읍 성환9길 3-2,,44,44133,44133250,14151887.73,4427426.799,2025
242015,편의점,509010,편의점,충청남도 천안시 동남구 원성동 429-133,충청남도 천안시 동남구 원성천1길 99,,44,44131,44131107,14154941.22,4411944.437,2025
242019,편의점,509010,씨유천안성푸,충청남도 천안시 서북구 성성동 969,충청남도 천안시 서북구 성성6로 68,,44,44133,44133105,14151640.65,4416991.662,2025
242020,편의점,509010,지에스25청수,충청남도 천안시 동남구 청수동 203,충청남도 천안시 동남구 청수로 71,,44,44131,44131109,14154753.67,4409841.993,2025
242021,편의점,509010,세븐천안두정파크점,충청남도 천안시 서북구 두정동 1207,충청남도 천안시 서북구 두정중2길 24,,44,44133,44133104,14153187.36,4416234.405,2025
242023,편의점,509010,GS25차암조은점,충청남도 천안시 서북구 차암동 484,충청남도 천안시 서북구 밤개울2길 12,,44,44133,44133106,14148974.95,4416800.945,2025
242028,편의점,509010,씨유천안불당호반오점,충청남도 천안시 서북구 불당동 1510,충청남도 천안시 서북구 불당23로 10,,44,44133,44133108,14148847.45,4413727.846,2025
242035,편의점,509010,씨유천안두정,충청남도 천안시 서북구 두정동 71-35,충청남도 천안시 서북구 1공단1길 49,,44,44133,44133104,14153936.18,4415717.517,2025
242039,편의점,509010,지에스25두정우리점,충청남도 천안시 서북구 두정동 1196,충청남도 천안시 서북구 두정중8길 3,,44,44133,44133104,14152993.05,4416245.349,2025
242042,편의점,509010,씨유월봉대우점,충청남도 천안시 서북구 쌍용동 1548,충청남도 천안시 서북구 월봉4로 88-11,,44,44133,44133107,14150407.6,4410583.329,2025
242043,편의점,509010,씨유천안성거,충청남도 천안시 서북구 성거읍 오목리 265,충청남도 천안시 서북구 성거읍 성거산단2로 29,,44,44133,44133253,14160899.11,4424014.013,2025
242050,편의점,509010,지에스25천안불당,충청남도 천안시 서북구 불당동 1169,충청남도 천안시 서북구 불당5길 17,,44,44133,44133108,14149740.2,4411673.22,2025
242052,편의점,509010,지에스25천안신부타운점,충청남도 천안시 동남구 신부동 320-22,충청남도 천안시 동남구 방죽안1길 11,,44,44131,44131118,14154722.78,4414260.796,2025
242058,편의점,509010,세븐일레븐천안입장공단점,충청남도 천안시 서북구 입장면 유리 192-7,충청남도 천안시 서북구 입장면 외유리1길 1,,44,44133,44133310,14161649.01,4427996.641,2025
242060,편의점,509010,이마트24천안성환신가점,충청남도 천안시 서북구 성환읍 신가리 386-6,충청남도 천안시 서북구 성환읍 가동길 2,,44,44133,44133250,14150318.82,4432362.539,2025
242061,편의점,509010,지에스25성정구름점,충청남도 천안시 서북구 성정동 640-5,충청남도 천안시 서북구 봉정로 239,,44,44133,44133102,14153587.34,4414528.204,2025
242063,편의점,509010,씨유차암로또명당점,충청남도 천안시 서북구 차암동 435,충청남도 천안시 서북구 3공단6로 58-8,,44,44133,44133106,14149155.8,4416963.878,2025
242064,편의점,509010,씨유천안한성스위트점,충청남도 천안시 서북구 두정동 993,충청남도 천안시 서북구 부성6길 12,,44,44133,44133104,14152579.12,4416216.889,2025
242071,편의점,509010,지에스25성정대로점,충청남도 천안시 서북구 성정동 625-1,충청남도 천안시 서북구 동서대로 150,,44,44133,44133102,14153136.45,4414801.785,2025
242073,편의점,509010,씨유천안충절로점,충청남도 천안시 동남구 원성동 137-8,충청남도 천안시 동남구 충절로 124,,44,44131,44131107,14155200.74,4412374.708,2025
242082,편의점,509010,세븐일레븐천안성정시티점,충청남도 천안시 서북구 성정동 1518,충청남도 천안시 서북구 성정공원5로 10-16,,44,44133,44133102,14152956.59,4414985.213,2025
242085,편의점,509010,씨유천안직산공단점,충청남도 천안시 서북구 직산읍 부송리 136,충청남도 천안시 서북구 직산읍 부송4길 5,,44,44133,44133256,14152236.92,4421822.848,2025
242094,편의점,509010,지에스25천안,충청남도 천안시 동남구 대흥동 10-5,충청남도 천안시 동남구 문화로 16,,44,44131,44131101,14154286.44,4412747.297,2025
242095,편의점,509010,세븐일레븐천안,충청남도 천안시 동남구 목천읍 삼성리 9-9,충청남도 천안시 동남구 목천읍 삼성5길 46,,44,44131,44131250,14157304.35,4405742.114,2025
242097,편의점,509010,세븐일레븐천안,충청남도 천안시 동남구 문화동 24-10,충청남도 천안시 동남구 문화로 26,,44,44131,44131103,14154430.52,4412705.907,2025
242102,편의점,509010,세븐일레븐천안입장한성점,충청남도 천안시 서북구 입장면 도림리 341-1,충청남도 천안시 서북구 입장면 도림길 10,,44,44133,44133310,14164759.52,4427225.322,2025
242105,편의점,509010,씨유천안용곡우림필유,충청남도 천안시 동남구 용곡동 595,충청남도 천안시 동남구 용곡5길 37-6,,44,44131,44131115,14153169.52,4410169.116,2025
242106,편의점,509010,세븐일레븐천안성거삼일점,충청남도 천안시 서북구 성거읍 저리 53-2,충청남도 천안시 서북구 성거읍 성거길 103,,44,44133,44133253,14159938.99,4421579.364,2025
242110,편의점,509010,지에스25상명대,충청남도 천안시 동남구 안서동 321-34,충청남도 천안시 동남구 상명대길 25,,44,44131,44131119,14157163.52,4415849.041,2025
242111,편의점,509010,지에스25성거푸른점,충청남도 천안시 서북구 성거읍 요방리 268-4,충청남도 천안시 서북구 성거읍 마당재길 1,,44,44133,44133253,14157245.1,4418409.213,2025
242129,편의점,509010,씨유천안백석대진리관점,충청남도 천안시 동남구 안서동 115,충청남도 천안시 동남구 백석대학로 1-1,,44,44131,44131119,14158155.3,4416908.338,2025
242142,편의점,509010,씨유천안성환율금점,충청남도 천안시 서북구 성환읍 율금리 636-8,충청남도 천안시 서북구 성환읍 율금1길 234,,44,44133,44133250,14149209.12,4425639.385,2025
242144,편의점,509010,GS25천흥공단점,충청남도 천안시 서북구 성거읍 천흥리 373-18,충청남도 천안시 서북구 성거읍 성거길 184,,44,44133,44133253,14160554.28,4422501.278,2025
242163,편의점,509010,씨유천안병천점,충청남도 천안시 동남구 병천면 병천리 160-8,충청남도 천안시 동남구 병천면 충절로 1723,,44,44131,44131360,14170669.41,4406212.754,2025
242165,편의점,509010,세븐일레븐천안미죽공단점,충청남도 천안시 동남구 풍세면 미죽리 208,충청남도 천안시 동남구 풍세면 미죽3길 3,,44,44131,44131310,14154455.31,4402711.79,2025
242166,편의점,509010,지에스25성정,충청남도 천안시 서북구 성정동 1221,충청남도 천안시 서북구 성정중2길 21,,44,44133,44133102,14152618.14,4415168.572,2025
242168,편의점,509010,세븐일레븐천안차돌고개점,충청남도 천안시 서북구 쌍용동 535-31,충청남도 천안시 서북구 차돌고개1길 8,,44,44133,44133107,14152446.76,4411134.307,2025
242169,편의점,509010,지에스25한성에듀시티점,충청남도 천안시 동남구 문화동 180,충청남도 천안시 동남구 성황로 40,,44,44131,44131103,14154679.94,4412826.949,2025
242171,편의점,509010,세븐천안목천점,충청남도 천안시 동남구 목천읍 신계리 134-9,충청남도 천안시 동남구 목천읍 충절로 896,,44,44131,44131250,14160988.85,4407580.206,2025
242172,편의점,509010,세븐일레븐천안불당EJ점,충청남도 천안시 서북구 불당동 1853,충청남도 천안시 서북구 불당25로 23,,44,44133,44133108,14149079.75,4411805.807,2025
242181,편의점,509010,지에스25신부,충청남도 천안시 동남구 신부동 474-1,충청남도 천안시 동남구 신부10길 8,,44,44131,44131118,14155278.68,4413639.409,2025
242194,편의점,509010,광덕산25,충청남도 천안시 동남구 광덕면 광덕리 650-18,충청남도 천안시 동남구 광덕면 상사길 1,,44,44131,44131320,14142447.33,4393588.727,2025
242196,편의점,509010,이마트24천안모아엘가점,충청남도 천안시 서북구 성정동 1324,충청남도 천안시 서북구 성정공원7길 9,,44,44133,44133102,14153381.13,4415388.708,2025
242200,편의점,509010,이마트24,충청남도 천안시 서북구 불당동 1617,충청남도 천안시 서북구 불당33길 26,,44,44133,44133108,14149582.2,4412996.53,2025
242206,편의점,509010,이마트24풍세산단타운점,충청남도 천안시 동남구 풍세면 보성리 580-46,충청남도 천안시 동남구 풍세면 풍세산단로 18-12,,44,44131,44131310,14149252.72,4401362.228,2025
242208,편의점,509010,이마트24R천안백석,충청남도 천안시 서북구 백석동 924,충청남도 천안시 서북구 번영로 278-11,,44,44133,44133103,14150342.85,4414956.735,2025
242212,편의점,509010,씨유천안유관순체육관점,충청남도 천안시 서북구 백석동 251,충청남도 천안시 서북구 번영로 208,,44,44133,44133103,14150406.08,4413871.578,2025
242215,편의점,509010,지에스25쌍용바른점,충청남도 천안시 서북구 쌍용동 2070,충청남도 천안시 서북구 충무로 5-47,,44,44133,44133107,14150413.77,4409636.88,2025
242218,편의점,509010,구일,충청남도 천안시 동남구 신부동 37-32,충청남도 천안시 동남구 만남의길 13,,44,44131,44131118,14155954.64,4414578.701,2025
242219,편의점,509010,씨유신부타운점,충청남도 천안시 동남구 신부동 709,충청남도 천안시 동남구 터미널4길 15,,44,44131,44131118,14155277.98,4414193.855,2025
242223,편의점,509010,지에스25두정타운점,충청남도 천안시 서북구 두정동 912,충청남도 천안시 서북구 원두정2길 35,,44,44133,44133104,14152674.98,4415930.087,2025
242225,편의점,509010,씨유천안신부,충청남도 천안시 동남구 신부동 328-17,충청남도 천안시 동남구 방죽안5길 8,,44,44131,44131118,14154609.13,4414095.175,2025
242227,편의점,509010,지에스25청당,충청남도 천안시 동남구 청당동 554,충청남도 천안시 동남구 청수6로 35-72,,44,44131,44131111,14155052.18,4409175.886,2025
242228,편의점,509010,세븐일레븐천안수신점,충청남도 천안시 동남구 수신면 속창리 236-9,충청남도 천안시 동남구 수신면 수신로 409,,44,44131,44131350,14168682.82,4401452.957,2025
242237,편의점,509010,이마트24천안성환,충청남도 천안시 서북구 성환읍 율금리 508-7,충청남도 천안시 서북구 성환읍 율금1길 307,,44,44133,44133250,14150094.99,4425796.601,2025
242238,편의점,509010,세븐일레븐안서어울림점,충청남도 천안시 동남구 안서동 352-13,충청남도 천안시 동남구 문암1길 69-1,,44,44131,44131119,14157308.81,4416723.828,2025
242239,편의점,509010,이마트24천안신부,충청남도 천안시 동남구 신부동 504-21,충청남도 천안시 동남구 신부12길 40-7,,44,44131,44131118,14155679.9,4413717.383,2025
242240,편의점,509010,지에스25용곡,충청남도 천안시 동남구 용곡동 213-3,충청남도 천안시 동남구 일봉로 105,,44,44131,44131115,14152943.62,4409813.914,2025
242244,편의점,509010,신방마트천안신방2점,충청남도 천안시 동남구 신방동 1039,충청남도 천안시 동남구 통정2길 2,,44,44131,44131116,14152056.69,4408308.66,2025
242245,편의점,509010,지에스25두정,충청남도 천안시 서북구 두정동 1872,충청남도 천안시 서북구 두정고8길 9,,44,44133,44133104,14152253.63,4416564.609,2025
242246,편의점,509010,응응스크르천안,충청남도 천안시 서북구 백석동 1161,충청남도 천안시 서북구 한들3로 35-18,,44,44133,44133103,14151188.54,4415003.672,2025
242251,편의점,509010,세븐일레븐천안쌍용일성점,충청남도 천안시 서북구 쌍용동 820,충청남도 천안시 서북구 봉서5길 12,,44,44133,44133107,14152298.45,4412451.096,2025
242252,편의점,509010,씨유천안체육,충청남도 천안시 서북구 백석동 251,충청남도 천안시 서북구 번영로 208,,44,44133,44133103,14150406.08,4413871.578,2025
242260,편의점,509010,씨유천안입장,충청남도 천안시 서북구 입장면 하장리 76-6,충청남도 천안시 서북구 입장면 입장로 138,,44,44133,44133310,14162289.78,4427038.399,2025
242261,편의점,509010,씨유천안종합운동장점,충청남도 천안시 서북구 백석동 251,충청남도 천안시 서북구 번영로 208,,44,44133,44133103,14150406.08,4413871.578,2025
242262,편의점,509010,씨유천안성정,충청남도 천안시 서북구 성정동 909,충청남도 천안시 서북구 도원6길 8,,44,44133,44133102,14152313.12,4414089.751,2025
242267,편의점,509010,세븐일레븐천안수신,충청남도 천안시 동남구 수신면 속창리 147-2,충청남도 천안시 동남구 수신면 수신로 472,,44,44131,44131350,14169268.51,4401960.509,2025
242273,편의점,509010,지에스25신방한성필점,충청남도 천안시 동남구 신방동 1070,충청남도 천안시 동남구 통정1로 38-17,,44,44131,44131116,14152203.51,4408052.223,2025
242276,편의점,509010,씨유직산공단,충청남도 천안시 서북구 직산읍 모시리 253-14,충청남도 천안시 서북구 직산읍 상덕로 6,,44,44133,44133256,14150784.85,4420702.838,2025
242283,편의점,509010,세븐천안두정아띠점,충청남도 천안시 서북구 두정동 1063,충청남도 천안시 서북구 부성7길 3,,44,44133,44133104,14152516.32,4416446.296,2025
242284,편의점,509010,지에스25불당,충청남도 천안시 서북구 불당동 1796,충청남도 천안시 서북구 불당29길 18-1,,44,44133,44133108,14148928.01,4412559.649,2025
242285,편의점,509010,세븐일레븐천안부송,충청남도 천안시 서북구 직산읍 부송리 40-1,충청남도 천안시 서북구 직산읍 부송1길 7,,44,44133,44133256,14152956.91,4421689.528,2025
