생활지수,대분류,중분류,name,도로명주소,지번주소,위도,경도,source_file
commerce,convstore,편의점,씨유천안쌍용,충청남도 천안시 서북구 미라8길 36,충청남도 천안시 서북구 쌍용동 1159,36.802749328462106,127.1312665836874,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25입장,충청남도 천안시 서북구 입장면 신덕1길 2,충청남도 천안시 서북구 입장면 신덕리 208-4,36.91233073427478,127.20400083662284,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25천안그랜드점,충청남도 천안시 서북구 두정역동2길 2,충청남도 천안시 서북구 두정동 1721,36.835350019987004,127.15086530790411,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25두정,충청남도 천안시 서북구 두정고8길 9,충청남도 천안시 서북구 두정동 1872,36.83810454417716,127.1318574056498,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안,충청남도 천안시 서북구 백석공단1로 10,충청남도 천안시 서북구 백석동 1206,36.823766551554854,127.11104532697883,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25신부그랜드점,충청남도 천안시 동남구 중앙로 281-62,충청남도 천안시 동남구 신부동 843-1,36.82430728071054,127.1514631367257,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25뉴천안드림타워무인자판점,충청남도 천안시 서북구 1공단1길 13,충청남도 천안시 서북구 두정동 63-33,36.82917437581938,127.14653048750058,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25입장휴게소점,충청남도 천안시 서북구 입장면 삼사로 2013,충청남도 천안시 서북구 입장면 유리 294,36.9281632622098,127.21765711540355,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25두정앨리스점,충청남도 천안시 서북구 부성1길 51-11,충청남도 천안시 서북구 두정동 1074,36.83824887349412,127.1347992085422,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25용곡,충청남도 천안시 동남구 일봉로 105,충청남도 천안시 동남구 용곡동 213-3,36.78955494476107,127.13805569127868,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안두정대림,충청남도 천안시 서북구 노태산로 145,충청남도 천안시 서북구 두정동 2055,36.836919825648,127.12892485540476,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25성성,충청남도 천안시 서북구 성성9로 7,충청남도 천안시 서북구 성성동 694,36.84020211305104,127.13124924620242,commerce_convstore_cheonan.csv
commerce,convstore,편의점,미니스톱천안,충청남도 천안시 서북구 백석공단1로 10,충청남도 천안시 서북구 백석동 1206,36.823766551554854,127.11104532697883,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐천안문성점,충청남도 천안시 동남구 복자1길 29,충청남도 천안시 동남구 성황동 5-36,36.81441193716593,127.15289011055451,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25봉명,충청남도 천안시 동남구 봉서11길 16,충청남도 천안시 동남구 봉명동 424,36.81359322527488,127.13227179849034,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안성정OK점,충청남도 천안시 서북구 성정1길 5,충청남도 천안시 서북구 성정동 722-3,36.81433448210289,127.13530082779685,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안두정새아스점,충청남도 천안시 서북구 두정상가1길 5,충청남도 천안시 서북구 두정동 1361,36.83084827849208,127.13859126685107,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안테딘워터파크점,충청남도 천안시 동남구 성남면 종합휴양지로 164,충청남도 천안시 동남구 성남면 용원리 666,36.75883919193156,127.22520404176849,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안입장,충청남도 천안시 서북구 입장면 석재길 17-72,충청남도 천안시 서북구 입장면 상장리 20-14,36.91083382317385,127.22826406295232,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25백석원룸점,충청남도 천안시 서북구 백석5길 20-1,충청남도 천안시 서북구 백석동 809,36.82279971280699,127.1264334677958,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안,충청남도 천안시 서북구 3공단5로 58,충청남도 천안시 서북구 성성동 511,36.838986483717086,127.11591392632418,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25직산군동점,충청남도 천안시 서북구 직산읍 직산로 273,충청남도 천안시 서북구 직산읍 군동리 88-1,36.898917037723535,127.16597119805881,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안성정,충청남도 천안시 서북구 서부20길 38,충청남도 천안시 서북구 성정동 629-13,36.82482337050461,127.14208355734961,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25불당뉴타운,충청남도 천안시 서북구 불당24로 43,충청남도 천안시 서북구 불당동 1467,36.82243876939085,127.1070038963471,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐한국기술교육대점,충청남도 천안시 동남구 병천면 충절로 1594,충청남도 천안시 동남구 병천면 가전리 193,36.767466914299256,127.2833366289182,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안,충청남도 천안시 서북구 양지15길 62,충청남도 천안시 서북구 성정동 216-7,36.80971898976244,127.14004824441038,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐두정한별점,충청남도 천안시 서북구 두정중11길 14,충청남도 천안시 서북구 두정동 1179,36.83770212456407,127.13982959447024,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24북천안휴게소점,충청남도 천안시 서북구 직산읍 삼사로 1663,충청남도 천안시 서북구 직산읍 판정리 70-1,36.91497725620809,127.18320825139355,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안안서,충청남도 천안시 동남구 각원사길 54,충청남도 천안시 동남구 안서동 226-6,36.83077483781499,127.17790756239654,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안동산점,충청남도 천안시 동남구 동면 충절로 2315,충청남도 천안시 동남구 동면 동산리 341-5,36.78065983471382,127.35604887312914,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24SMART천안해오름주유소점,충청남도 천안시 동남구 목천읍 남부대로 949,충청남도 천안시 동남구 목천읍 신계리 88-22,36.774681143608134,127.22013026721224,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안쌍용건국점,충청남도 천안시 서북구 쌍용13길 6-2,충청남도 천안시 서북구 쌍용동 1430,36.7997652871494,127.11892957073294,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25불당타운점,충청남도 천안시 서북구 불당3길 33,충청남도 천안시 서북구 불당동 958,36.80412325533696,127.10869856813059,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안용곡하이빌점,충청남도 천안시 동남구 일봉로 87-6,충청남도 천안시 동남구 용곡동 236,36.790903692112124,127.13744160295046,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안신부,충청남도 천안시 동남구 천안천8길 47,충청남도 천안시 동남구 신부동 334,36.82177002649935,127.15614758143779,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25불당프라임점,충청남도 천안시 서북구 불당25로 226,충청남도 천안시 서북구 불당동 1480,36.821277164921526,127.1099304278797,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25직산대로점,충청남도 천안시 서북구 성거읍 천안대로 1462,충청남도 천안시 서북구 성거읍 신월리 399-22,36.87116604373862,127.14825004261745,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유남천안ic점,충청남도 천안시 동남구 목천읍 세종로 4928,충청남도 천안시 동남구 목천읍 삼성리 40-7,36.74898588295952,127.17137348651443,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안성정하늘점,충청남도 천안시 서북구 성정공원4길 5,충청남도 천안시 서북구 성정동 1464,36.82719506220069,127.1416418557244,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안두정해성점,충청남도 천안시 서북구 두정고5길 17,충청남도 천안시 서북구 두정동 1957,36.83486657826339,127.13147346569735,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안원성점,충청남도 천안시 동남구 중앙로 16,충청남도 천안시 동남구 원성동 600-16,36.79972598396259,127.15364478522471,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안,충청남도 천안시 동남구 신촌3길 16,충청남도 천안시 동남구 신방동 785-32,36.789223822440604,127.12336886520401,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25천안,충청남도 천안시 서북구 봉정로 120-2,충청남도 천안시 서북구 성정동 193-17,36.81269678899944,127.1415896636064,commerce_convstore_cheonan.csv
commerce,convstore,편의점,4.19민주혁명회CU렛츠런파크CCC,충청남도 천안시 서북구 성정두정로 62,충청남도 천안시 서북구 두정동 1394,36.8307587030024,127.14187128544796,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안,충청남도 천안시 동남구 천안천공원4길 25,충청남도 천안시 동남구 영성동 154,36.79620738226823,127.15136081861485,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안더메인즈점,충청남도 천안시 동남구 청수11로 34,충청남도 천안시 동남구 청당동 526,36.78243948900297,127.15623319088436,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안백석그린빌점,충청남도 천안시 서북구 백석3로 69,충청남도 천안시 서북구 백석동 915,36.82278578393477,127.11965558914558,commerce_convstore_cheonan.csv
commerce,convstore,편의점,미니스톱천안주공점,충청남도 천안시 서북구 봉서산샛길 63,충청남도 천안시 서북구 쌍용동 1915,36.80498134743105,127.12110043944857,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안신부꿈,충청남도 천안시 동남구 먹거리11길 44,충청남도 천안시 동남구 신부동 463-5,36.81801725057145,127.15742273998359,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐천안직산대명점주,충청남도 천안시 서북구 성거읍 봉주로 95-13,충청남도 천안시 서북구 성거읍 신월리 371-3,36.87866715901349,127.15685132163138,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안구룡천점,충청남도 천안시 동남구 풍세로 738,충청남도 천안시 동남구 구룡동 563-3,36.77566778003542,127.13976832936784,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안청담엔리치점,충청남도 천안시 동남구 청수7로 43,충청남도 천안시 동남구 청당동 721,36.78622694460545,127.15880183360778,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25뉴천안,충청남도 천안시 동남구 봉정로 20,충청남도 천안시 동남구 봉명동 39-23,36.80398677363753,127.1394830244336,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안목천해윰점,충청남도 천안시 동남구 목천읍 서리1길 9,충청남도 천안시 동남구 목천읍 서리 59-2,36.78200604059334,127.23460949262474,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안입장,충청남도 천안시 서북구 입장면 망향로 1240,충청남도 천안시 서북구 입장면 독정리 119-12,36.91965031337113,127.23404723708842,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25성환역점,충청남도 천안시 서북구 성환읍 성환1로 235,충청남도 천안시 서북구 성환읍 성환리 449-118,36.91572183947363,127.12790643536717,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안직산월드점,충청남도 천안시 서북구 직산읍 직산로 61,충청남도 천안시 서북구 직산읍 삼은리 36-17,36.88287010856161,127.1543602933485,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안,충청남도 천안시 동남구 대흥로 139,충청남도 천안시 동남구 사직동 247-4,36.80097877031033,127.14745224881362,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25두정다온점,충청남도 천안시 서북구 두정고2길 18-12,충청남도 천안시 서북구 두정동 1945,36.83533251289284,127.13270918820218,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25광덕온누리점,충청남도 천안시 동남구 광덕면 광풍로 905,충청남도 천안시 동남구 광덕면 매당리 63-5,36.706263789958406,127.10994174665228,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25두정,충청남도 천안시 서북구 오성2길 30,충청남도 천안시 서북구 두정동 685-1,36.83304317596586,127.12973001539395,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안봉명,충청남도 천안시 동남구 양지2길 2,충청남도 천안시 동남구 봉명동 61-4,36.80724046708844,127.1363253563784,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25불당,충청남도 천안시 서북구 불당18로 31,충청남도 천안시 서북구 불당동 1830,36.80540525077073,127.10493929832961,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안직산마정점,충청남도 천안시 서북구 직산읍 양당로 7,충청남도 천안시 서북구 직산읍 마정리 267-3,36.869072587129175,127.10074605241486,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안고재,충청남도 천안시 동남구 천안대로 597,충청남도 천안시 동남구 원성동 637-18,36.801523242537506,127.16406317639533,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안성정,충청남도 천안시 서북구 서부17길 9,충청남도 천안시 서북구 성정동 620-10,36.82411107924241,127.13795678676588,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안이편한4차점,충청남도 천안시 서북구 두정공원2길 50,충청남도 천안시 서북구 두정동 401-1,36.83698716363067,127.15607427891061,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안성성호수점,충청남도 천안시 서북구 성성5로 113,충청남도 천안시 서북구 성성동 95-41,36.844688228932526,127.13409403104419,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25원성파크점,충청남도 천안시 동남구 고재20길 26,충청남도 천안시 동남구 원성동 630,36.803469025671596,127.16183274937642,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안직산상덕점,충청남도 천안시 서북구 직산읍 양당율금길 1-1,충청남도 천안시 서북구 직산읍 상덕리 462,36.891026075395246,127.12459803000728,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유직산청명점,충청남도 천안시 서북구 직산읍 삼은3길 32,충청남도 천안시 서북구 직산읍 삼은리 388,36.87854122238002,127.15312609797965,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안공단점,충청남도 천안시 서북구 2공단1로 70,충청남도 천안시 서북구 차암동 43-3,36.84965803674192,127.11777586441356,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안두정,충청남도 천안시 서북구 오성로 71,충청남도 천안시 서북구 두정동 830,36.830511985187925,127.13497339187582,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25불당프레시점,충청남도 천안시 서북구 검은들3길 57,충청남도 천안시 서북구 불당동 700,36.81031044354267,127.11009194496779,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25성성미래점,충청남도 천안시 서북구 성성8로 14-4,충청남도 천안시 서북구 성성동 665,36.84040278094267,127.12872785486296,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안쌍용고,충청남도 천안시 서북구 월봉2길 1,충청남도 천안시 서북구 쌍용동 1849,36.789540599777865,127.11553169317077,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안상록호텔점,충청남도 천안시 동남구 수신면 수신로 576,충청남도 천안시 동남구 수신면 장산리 669-1,36.7405748857004,127.28888498343902,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안신부포레나점,충청남도 천안시 동남구 천안대로 888,충청남도 천안시 동남구 신부동 999,36.82603585970027,127.15684090117406,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25청수버들점,충청남도 천안시 동남구 청수14로 29,충청남도 천안시 동남구 청당동 472,36.78475332601208,127.15028867932325,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안주공5단지점,충청남도 천안시 서북구 성정로 75,충청남도 천안시 서북구 성정동 717,36.81383022399386,127.13965702810417,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안신방한성점,충청남도 천안시 동남구 통정12로 76-2,충청남도 천안시 동남구 신방동 1689,36.775831949578546,127.135324992478,commerce_convstore_cheonan.csv
commerce,convstore,편의점,성남면매점운영위원회,충청남도 천안시 동남구 성남면 5산단1로 81,충청남도 천안시 동남구 성남면 대화리 317,36.73974105208159,127.26009882948553,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안산업점,충청남도 천안시 동남구 신촌로 24,충청남도 천안시 동남구 신방동 784-1,36.7877073334236,127.1216557779572,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안두정베스트점,충청남도 천안시 서북구 두정고3길 7,충청남도 천안시 서북구 두정동 1975,36.83444690753182,127.13264118573517,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안오성초점,충청남도 천안시 서북구 오성1길 12-12,충청남도 천안시 서북구 두정동 580,36.83126876707358,127.12932523452692,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐천안뉴남서울대점,충청남도 천안시 서북구 성환읍 성진로 61,충청남도 천안시 서북구 성환읍 성월리 65,36.91190123940504,127.14229412245221,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐,충청남도 천안시 동남구 신촌4로 23-3,충청남도 천안시 동남구 신방동 74-40,36.78835231650211,127.12424615991048,commerce_convstore_cheonan.csv
commerce,convstore,편의점,더달콤아이스크림,충청남도 천안시 서북구 두정고5길 14,충청남도 천안시 서북구 두정동 2004,36.83464072422897,127.13113507032982,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유봉명베스트점,충청남도 천안시 동남구 봉명1길 48,충청남도 천안시 동남구 봉명동 215-21,36.804814284161345,127.13388490324606,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안두정누리점,충청남도 천안시 서북구 두정역동6길 12,충청남도 천안시 서북구 두정동 1701,36.836948900479314,127.15040779592991,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐천안성정롯데점주,충청남도 천안시 서북구 성정공원1길 9-4,충청남도 천안시 서북구 성정동 1504,36.82681154673854,127.13900682750149,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안메르디앙점,충청남도 천안시 서북구 성정공원5로 30,충청남도 천안시 서북구 성정동 1473,36.82764703647299,127.14078010187237,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안성정,충청남도 천안시 서북구 서부16길 19,충청남도 천안시 서북구 성정동 646-5,36.82289622249159,127.13873850072615,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25두정리안점,충청남도 천안시 서북구 부성4길 18,충청남도 천안시 서북구 두정동 960,36.83451930215556,127.13603690734068,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안한기대점,충청남도 천안시 동남구 병천면 충절로 1606,충청남도 천안시 동남구 병천면 가전리 177-15,36.766872927667535,127.28446832651312,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐두정한별점,충청남도 천안시 서북구 두정중11길 14,충청남도 천안시 서북구 두정동 1179,36.83770212456407,127.13982959447024,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25두정,충청남도 천안시 서북구 두정공단1길 19,충청남도 천안시 서북구 두정동 25-39,36.83265156509145,127.1533469038765,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안청수청솔점,충청남도 천안시 동남구 청수로 98,충청남도 천안시 동남구 청수동 261,36.79161355149529,127.1568267976241,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안유량,충청남도 천안시 동남구 벌말2로 15,충청남도 천안시 동남구 유량동 311-1,36.812379481729145,127.17639686558326,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안성성,충청남도 천안시 서북구 성성6로 1-2,충청남도 천안시 서북구 성성동 880,36.83983555776786,127.12200917518997,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안봉명,충청남도 천안시 동남구 개목4길 8,충청남도 천안시 동남구 봉명동 340,36.81486508007698,127.13294032472479,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안삼성SDI점,충청남도 천안시 서북구 번영로 467,충청남도 천안시 서북구 성성동 508,36.84429641887907,127.1208925692918,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안쌍용,충청남도 천안시 서북구 월봉1길 16,충청남도 천안시 서북구 쌍용동 499,36.78841008579449,127.11692830394301,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안주공6단지점,충청남도 천안시 서북구 쌍용대로 289-19,충청남도 천안시 서북구 성정동 790,36.823271883536194,127.13471009566602,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안두정역,충청남도 천안시 서북구 두정역길 35,충청남도 천안시 서북구 두정동 1763,36.835304343358786,127.14942405086228,commerce_convstore_cheonan.csv
commerce,convstore,편의점,비지에프리테일단국대천안생활관점,충청남도 천안시 동남구 단대로 119,충청남도 천안시 동남구 안서동 522,36.83595451915676,127.16521391827429,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안,충청남도 천안시 서북구 성정로 127,충청남도 천안시 서북구 성정동 186-1,36.81368663251677,127.14432692010865,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐천안부영점,충청남도 천안시 동남구 목천읍 삼성5길 46,충청남도 천안시 동남구 목천읍 삼성리 9-9,36.76025651859993,127.17722879536785,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25신부,충청남도 천안시 동남구 신원3길 37,충청남도 천안시 동남구 신부동 56-30,36.81524460650624,127.16412596863368,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25천안비스타동원점,충청남도 천안시 서북구 성성11길 53,충청남도 천안시 서북구 성성동 757,36.84185022414329,127.13676076979661,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안불당라드니체점,충청남도 천안시 서북구 불당23로 73-8,충청남도 천안시 서북구 불당동 1486,36.81808175740036,127.1095405590464,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유상명대생활관점,충청남도 천안시 동남구 상명대길 31,충청남도 천안시 동남구 안서동 300,36.83281134165,127.17930399350571,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안천성중점,충청남도 천안시 동남구 태조산길 83,충청남도 천안시 동남구 유량동 406-9,36.81305328344326,127.17331007460395,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안카니자점,충청남도 천안시 동남구 대흥로 336-2,충청남도 천안시 동남구 신부동 388-10,36.817577157213556,127.15156078359706,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안단대원룸점,충청남도 천안시 동남구 단대1로 106,충청남도 천안시 동남구 신부동 259-5,36.83016714118917,127.16270294739213,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안광덕,충청남도 천안시 동남구 광덕면 광풍로 729,충청남도 천안시 동남구 광덕면 대덕리 110-2,36.69689563924795,127.09414505204408,commerce_convstore_cheonan.csv
commerce,convstore,편의점,대호페트로디에이치마켓,충청남도 천안시 서북구 천안대로 1166,충청남도 천안시 서북구 부대동 100-5,36.84517144323058,127.15511353071425,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안성정해피점,충청남도 천안시 서북구 성정13길 13,충청남도 천안시 서북구 성정동 707-6,36.816690447385405,127.13673561696868,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안쌍용,충청남도 천안시 서북구 쌍용12길 20,충청남도 천안시 서북구 쌍용동 1928,36.802983088019765,127.12105785930409,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유단국대천안승차대기실점,충청남도 천안시 동남구 단대로 119,충청남도 천안시 동남구 안서동 산29,36.83595451915676,127.16521391827429,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유목천,충청남도 천안시 동남구 목천읍 삼성5길 62,충청남도 천안시 동남구 목천읍 응원리 241-32,36.760738178873744,127.17994134819979,commerce_convstore_cheonan.csv
commerce,convstore,편의점,GS25두정프라임점,충청남도 천안시 서북구 두정역동7길 9-2,충청남도 천안시 서북구 두정동 1675,36.837592160320604,127.15018761885376,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25뉴천안동보,충청남도 천안시 동남구 상명대길 58,충청남도 천안시 동남구 안서동 542-10,36.83123275877133,127.17753197677624,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스천안단대,충청남도 천안시 동남구 단대로 121,충청남도 천안시 동남구 신부동 214-1,36.83107512158723,127.16369980786293,commerce_convstore_cheonan.csv
commerce,convstore,편의점,IGA,충청남도 천안시 서북구 3공단5로 58,충청남도 천안시 서북구 성성동 511,36.838986483717086,127.11591392632418,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안광덕점,충청남도 천안시 동남구 광덕면 광풍로 904,충청남도 천안시 동남구 광덕면 매당리 187,36.70582046937266,127.10996465369202,commerce_convstore_cheonan.csv
commerce,convstore,편의점,CU천안원성,충청남도 천안시 동남구 고재2길 27,충청남도 천안시 동남구 원성동 544-12,36.803722814823246,127.16046156092672,commerce_convstore_cheonan.csv
commerce,convstore,편의점,청당마트,충청남도 천안시 동남구 청당5로 36,충청남도 천안시 동남구 청당동 127-36,36.78034475464299,127.15266166897776,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유단국대천안체육관점,충청남도 천안시 동남구 단대로 119,충청남도 천안시 동남구 안서동 산29,36.83595451915676,127.16521391827429,commerce_convstore_cheonan.csv
commerce,convstore,편의점,신선마트,충청남도 천안시 동남구 영성로 57,충청남도 천안시 동남구 사직동 9-1,36.80338293540131,127.14981382986404,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안성정,충청남도 천안시 서북구 성정공원5로 39,충청남도 천안시 서북구 성정동 1356,36.82803611316226,127.14201905831221,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25나사렛,충청남도 천안시 서북구 쌍용15길 24,충청남도 천안시 서북구 쌍용동 738,36.79838434061031,127.12058866923118,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안두정아크로점,충청남도 천안시 서북구 성정두정로 70,충청남도 천안시 서북구 두정동 1464,36.831925800571256,127.14215964465417,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안두정,충청남도 천안시 서북구 오성4길 8,충청남도 천안시 서북구 두정동 787,36.830881799169305,127.13277521437558,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유봉명스마일점,충청남도 천안시 동남구 순천향3길 37,충청남도 천안시 동남구 봉명동 222-3,36.80151612871038,127.13516473303133,commerce_convstore_cheonan.csv
commerce,convstore,편의점,씨유천안영성점,충청남도 천안시 동남구 원성2교길 1,충청남도 천안시 동남구 영성동 8-4,36.80363445192901,127.1529545197604,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25백석대타운점,충청남도 천안시 동남구 문암4길 7,충청남도 천안시 동남구 안서동 378-4,36.841158853891606,127.18007142425292,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25신부탑클래스점,충청남도 천안시 동남구 먹거리11길 23,충청남도 천안시 동남구 신부동 454-6,36.81832352448413,127.15497860375858,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안풍세점,충청남도 천안시 동남구 풍세면 풍세산단1로 54,충청남도 천안시 동남구 풍세면 보성리 745,36.7264749174587,127.1047080719755,commerce_convstore_cheonan.csv
commerce,convstore,편의점,이마트24천안북면점,충청남도 천안시 동남구 북면 충절로 1304,충청남도 천안시 동남구 북면 연춘리 112-2,36.769604766095625,127.25181744054429,commerce_convstore_cheonan.csv
commerce,convstore,편의점,세븐일레븐천안극동,충청남도 천안시 동남구 풍세로 931,충청남도 천안시 동남구 다가동 30-5,36.79129803446909,127.14905313648144,commerce_convstore_cheonan.csv
commerce,convstore,편의점,지에스25상록유스점,충청남도 천안시 동남구 수신면 수신로 576,충청남도 천안시 동남구 수신면 장산리 669-1,36.7405748857004,127.28888498343902,commerce_convstore_cheonan.csv
